reservation_id,guest_id,property_id,room_id,check_in_date,check_out_date,booking_status,booking_date
RES-0371740D92,804,11,445,16-Feb-2026,21/02/2026,Pending,2026-01-07 00:00:00
RES-1A120DE43C,574,7,285,24-Jan-2024,2024/01/28,CXL,11/01/2024 00:00
RES-1648799871,707,1,32,19/12/2025,21/12/2025,PENDING,2025-12-06 00:00:00
RES-FEC84B4941,201,14,601,30/10/2025,2025-10-31,NOSHOW,10-08-2025 12:00 AM
RES-EED06D54F2,816,1,5,06-23-2024,2024/07/03,No Show,2024-06-04 00:00:00
RES-D4FAD57FB9,1030,13,546,07-21-2026,2026-07-23,CHECKED_OUT,20/07/2026 00:00
RES-1D17F94718,174,7,277,19-Jun-2026,06-27-2026,canceled,05-27-2026 12:00 AM
RES-914F50007B,672,13,520,2024-11-17,27/11/2024,No Show,10-02-2024 12:00 AM
RES-4113A385E2,525,13,556,18-Jun-2026,26-Jun-2026,Confirmed,05-28-2026 12:00 AM
RES-626583C0B1,34,9,382,2026/03/22,2026-03-23,No Show,01-24-2026 12:00 AM
RES-29A2D30994,427,7,291,2026/01/25,31/01/2026,confirmed,12-14-2025 12:00 AM
RES-719A3F9F93,63,13,523,02-03-2025,12/02/2025,PND,01-27-2025 12:00 AM
RES-5E653A5F1F,287,1,29,06/09/2026,2026/09/10,confirmed,2026-07-13 00:00:00
RES-198DF1EEBF,977,1,28,2024-09-11,14/09/2024,Cancelled,13/08/2024 00:00
RES-93EB9EEFAF,990,9,385,2025/05/27,2025-05-29,PENDING,16/04/2025 00:00
RES-7A71EA5249,1002,13,526,25-Feb-2024,01-Mar-2024,cancelled,04/02/2024 00:00
RES-DA198C30A5,700,5,175,2025/05/08,17-May-2025,cancelled,11/03/2025 00:00
RES-B6E57ED208,120,9,388,18/12/2024,2024/12/20,CHECKED_OUT,2024-12-04 00:00:00
RES-9F8CB0AC16,100,6,261,2024/03/11,2024-03-17,CONFIRMED,03/02/2024 00:00
RES-2064FAE582,27,2,52,2024-02-01,2024-02-11,NS,27/01/2024 00:00
RES-C1FC2694CA,1017,5,204,2024/10/31,07/11/2024,pending,09-06-2024 12:00 AM
RES-7739ACED8C,1088,10,400,03-Oct-2026,2026-10-10,cancelled,2026-08-27 00:00:00
RES-E97200B0AA,1110,1,9,10-28-2024,2024-10-31,no_show,2024-09-16 00:00:00
RES-09DD058BA2,30,13,533,11-07-2024,2024-11-17,CI,27/10/2024 00:00
RES-2BDE634325,468,10,420,2026/03/10,2026/03/14,PND,01/03/2026 00:00
RES-0BF342D720,794,7,276,2026/06/27,07-06-2026,Confirmed,11/05/2026 00:00
RES-24CCEE5837,1094,1,31,2024-11-08,2024/11/12,CANCELLED,2024-10-20 00:00:00
RES-ADFEE3CDED,917,3,135,21-Jan-2024,28/01/2024,conf,2024-01-09 00:00:00
RES-9924708B5D,668,6,263,2024-08-30,01-Sep-2024,CONFIRMED,15/08/2024 00:00
RES-FD5A6AF101,1215,14,616,2026/02/11,2026/02/20,Confirmed,2025-12-22 00:00:00
RES-437E7F9FB6,897,15,662,2024/02/27,07/03/2024,Confirmed,04/02/2024 00:00
RES-05EF9C6BF6,227,1,32,07-23-2026,2026/07/26,CANCELLED,11/06/2026 00:00
RES-5C28AF42A8,830,6,260,06-Oct-2025,10-13-2025,CONFIRMED,13/08/2025 00:00
RES-90250450D8,616,4,149,2026/01/16,25/01/2026,checked-in,11-25-2025 12:00 AM
RES-02029F42D8,100,7,294,06-17-2024,2024-06-26,confirmed,25/04/2024 00:00
RES-D572ECD1BF,1113,12,488,07-Apr-2024,04-15-2024,checked_out,03-17-2024 12:00 AM
RES-9D16FB5636,1090,6,259,29/10/2026,2026/11/07,CNF,2026-09-20 00:00:00
RES-719893C00E,994,5,182,03/07/2025,07-04-2025,CHECKED_IN,2025-06-05 00:00:00
RES-E266D41055,1184,12,486,09-27-2024,07/10/2024,CHECKED_IN,2024-09-07 00:00:00
RES-7F6E6EC99F,691,6,273,20/06/2025,29-Jun-2025,no_show,04-26-2025 12:00 AM
RES-89198D871D,298,4,155,2024/04/25,27-Apr-2024,PND,03-31-2024 12:00 AM
RES-19308D27E9,856,15,681,16-Apr-2026,2026-04-20,No Show,04-04-2026 12:00 AM
RES-9B385A8E82,380,5,231,30/06/2025,2025-07-10,canceled,06-23-2025 12:00 AM
RES-8107144BAF,360,10,396,2024-08-25,03-Sep-2024,CXL,16/08/2024 00:00
RES-3D75DC8B3B,700,14,623,2024/10/16,25/10/2024,no-show,2024-10-11 00:00:00
RES-8C8C2C1F37,711,5,181,20/08/2024,2024/08/24,checked-out,18/08/2024 00:00
RES-D7300243C4,915,11,460,31-May-2026,06-09-2026,CO,04-12-2026 12:00 AM
RES-CD77D5F29B,303,12,481,2026-03-18,2026/03/24,NOSHOW,01-26-2026 12:00 AM
RES-F8A3EDF577,898,6,266,2024/04/05,14/04/2024,no-show,21/02/2024 00:00
RES-0441DC779B,438,9,379,07/08/2024,14/08/2024,No Show,02/08/2024 00:00
RES-C2626C01A3,312,1,11,27/02/2026,03-Mar-2026,CNF,26/02/2026 00:00
RES-74A76A684E,166,13,545,04-30-2024,04/05/2024,pending,2024-04-02 00:00:00
RES-682CB64448,844,2,55,23/03/2026,30/03/2026,Checked In,26/02/2026 00:00
RES-9034B0A5D5,679,2,33,20/11/2025,27/11/2025,checked_in,2025-09-22 00:00:00
RES-B8459BA3C6,164,11,640,2025-03-14,2025-03-21,checked_out,26/01/2025 00:00
RES-2A3CCB2BF5,537,7,295,2025/11/28,2025/12/02,PND,2025-11-06 00:00:00
RES-F7665651DB,853,15,638,2025/11/04,11-13-2025,checked-out,2025-10-03 00:00:00
RES-8A319C5FF6,364,15,656,2024/10/17,2024/10/21,Checked In,2024-10-07 00:00:00
RES-CB36F36499,32,8,307,2025/06/08,2025/06/11,canceled,04-20-2025 12:00 AM
RES-BE442F0966,63,11,443,04-18-2025,2025/04/20,canceled,2025-03-20 00:00:00
RES-0698CE5579,649,8,319,05/11/2024,2024/11/07,no-show,18/09/2024 00:00
RES-F59EB5B36D,369,13,525,2026-10-21,10-30-2026,cancelled,09-08-2026 12:00 AM
RES-A9A18D6C57,227,10,415,2026-07-08,2026-07-17,CANCELLED,06-12-2026 12:00 AM
RES-474BA0C1C9,117,7,276,02-08-2026,2026/02/11,No Show,2026-01-24 00:00:00
RES-49A7282350,345,1,11,22/10/2024,29/10/2024,No Show,13/09/2024 00:00
RES-7229748695,805,1,15,2024/10/04,2024/10/14,PENDING,09-20-2024 12:00 AM
RES-5FDBEADD80,1071,9,375,11-03-2025,2025/11/05,canceled,10-17-2025 12:00 AM
RES-6EE998CED2,682,11,441,2026/04/06,11-Apr-2026,CI,2026-02-11 00:00:00
RES-80413799DE,433,14,630,2025-05-25,2025/05/27,Checked In,14/05/2025 00:00
RES-74FC7A0B66,147,8,317,2024-06-08,2024-06-13,Checked In,07/05/2024 00:00
RES-DCF485B2E1,1086,9,393,16/01/2025,24-Jan-2025,CI,03/12/2024 00:00
RES-63C0F14E43,449,7,275,03-10-2025,11-Mar-2025,cancelled,01-22-2025 12:00 AM
RES-1A35F7845B,1217,2,39,07-08-2025,11/07/2025,PENDING,2025-05-28 00:00:00
RES-C5C4481974,240,5,206,2024/01/28,02-04-2024,Checked Out,2024-01-19 00:00:00
RES-859E26ED66,1145,12,499,22-Sep-2024,24/09/2024,no_show,10/08/2024 00:00
RES-9D546681DB,138,6,272,28-Dec-2024,01-05-2025,no-show,12-12-2024 12:00 AM
RES-01EEA5AB5B,751,4,160,2026-03-14,2026/03/21,checked-in,2026-01-28 00:00:00
RES-6CDC32E982,485,10,420,2026-02-16,2026-02-17,NOSHOW,12-22-2025 12:00 AM
RES-E61CB5DC41,1003,5,217,14-Jan-2026,2026-01-22,NS,2025-11-19 00:00:00
RES-08A8AF8A06,1236,10,408,03-02-2025,2025/03/09,checked-out,01-08-2025 12:00 AM
RES-1EB54FDFDD,514,7,276,17-Jan-2025,2025/01/21,pending,2024-12-17 00:00:00
RES-6F752C4BE8,225,9,362,23-Dec-2025,2025/12/29,cancelled,21/11/2025 00:00
RES-E39068D0EF,1030,14,579,25-Apr-2026,2026-05-03,CO,03-23-2026 12:00 AM
RES-2BE02B7964,475,2,49,2024-09-30,2024-10-02,CHECKED_IN,09-10-2024 12:00 AM
RES-85DA14735B,227,15,662,19/02/2025,2025/02/27,no-show,01-29-2025 12:00 AM
RES-A315675195,1094,14,621,03-10-2025,2025/03/13,no_show,01-10-2025 12:00 AM
RES-C5314FB2F2,205,15,674,01-05-2026,01-14-2026,Pending,2025-12-13 00:00:00
RES-AD49D3811F,853,12,486,06-09-2024,2024/06/15,checked_out,06/05/2024 00:00
RES-A77366FA1F,196,14,591,2026-02-26,2026-02-27,checked_in,06/02/2026 00:00
RES-1A329A7A28,252,6,250,2026-02-11,16-Feb-2026,NOSHOW,2026-01-14 00:00:00
RES-1C794B5C23,1151,10,417,01-05-2026,11/01/2026,Cancelled,08/11/2025 00:00
RES-0FF884C7B6,1228,10,412,2026-08-31,2026/09/06,CANCELLED,06/07/2026 00:00
RES-AA976CAAB4,913,11,441,13-Sep-2026,2026/09/22,Pending,08-20-2026 12:00 AM
RES-05BD9A1DB6,661,8,306,10-11-2025,2025/10/14,CHECKED_OUT,24/08/2025 00:00
RES-20D9F0158D,5,2,39,10-19-2025,27/10/2025,checked_in,2025-10-12 00:00:00
RES-979BA38C7E,602,6,271,20-Sep-2024,22-Sep-2024,Checked Out,2024-07-24 00:00:00
RES-8005E49408,319,8,303,2025-09-27,05-Oct-2025,PENDING,2025-08-12 00:00:00
RES-3EB40AA056,940,7,299,2025-09-22,10-02-2025,no_show,06/08/2025 00:00
RES-A332F147F4,344,15,663,02-15-2024,21/02/2024,checked-out,02-05-2024 12:00 AM
RES-DB4945992E,559,2,42,2024-05-31,06-07-2024,CO,2024-05-09 00:00:00
RES-0DF9600ECA,44,11,434,02-08-2026,02-10-2026,CANCELLED,2025-12-11 00:00:00
RES-E8902D5BE5,277,4,168,11-May-2026,12-May-2026,Checked Out,22/03/2026 00:00
RES-52658A616B,367,11,480,20-Jul-2024,2024/07/22,checked-in,06-09-2024 12:00 AM
RES-06E09A80F7,151,3,127,08-29-2025,2025/08/30,CXL,2025-07-17 00:00:00
RES-01F8F812D3,775,6,251,2026/05/04,13-May-2026,Checked In,2026-04-05 00:00:00
RES-9FFC209455,23,7,278,03-Feb-2025,2025-02-09,CXL,22/12/2024 00:00
RES-DC25360317,547,1,32,04-13-2024,2024/04/17,PND,04-04-2024 12:00 AM
RES-310D4E50DA,1223,3,103,07-10-2026,14-Jul-2026,checked-out,14/06/2026 00:00
RES-BF769F6707,1203,11,444,2025-05-17,2025/05/23,No Show,04-02-2025 12:00 AM
RES-6705AACA49,931,6,272,11-18-2024,2024/11/23,pending,09-30-2024 12:00 AM
RES-B74EBA9843,551,8,313,02-26-2026,05-Mar-2026,CANCELLED,20/02/2026 00:00
RES-90F2E013A6,536,4,147,2025-04-08,2025-04-17,no_show,2025-04-05 00:00:00
RES-FFC70955ED,1097,10,396,2024/04/04,04-13-2024,CI,02-14-2024 12:00 AM
RES-18E6F45FEC,245,13,555,2026-07-30,08-Aug-2026,no-show,2026-07-04 00:00:00
RES-2C4E3F0694,1110,12,474,11-09-2025,2025/11/10,CONFIRMED,2025-09-14 00:00:00
RES-95D09DB917,69,4,139,2026-06-25,06-27-2026,Pending,08/05/2026 00:00
RES-A481C32E43,1212,11,463,2024-03-20,23/03/2024,conf,02-08-2024 12:00 AM
RES-29AB51DC37,281,7,288,28-Mar-2024,02-Apr-2024,checked-in,03-17-2024 12:00 AM
RES-046916C75A,711,2,54,15-Aug-2025,19/08/2025,CI,06-20-2025 12:00 AM
RES-06E596A853,658,14,592,11-May-2024,2024-05-14,cancelled,2024-03-17 00:00:00
RES-CCE29C99FE,757,4,154,01-Nov-2026,2026-11-07,Checked Out,18/09/2026 00:00
RES-7DDDF37E70,433,14,624,11-25-2024,2024-12-05,NS,10-19-2024 12:00 AM
RES-19149F607F,555,13,555,15/03/2024,2024/03/22,canceled,2024-02-10 00:00:00
RES-32D60D0F2F,556,14,619,16-Sep-2025,09-24-2025,CANCELLED,2025-07-19 00:00:00
RES-5EC6D5EDE8,744,15,689,05-Oct-2024,2024-10-14,CONFIRMED,09-14-2024 12:00 AM
RES-DC8F2ABCDF,75,4,157,09-05-2024,10/09/2024,CO,08-12-2024 12:00 AM
RES-713962992B,353,6,262,04-28-2025,05-May-2025,Cancelled,03-19-2025 12:00 AM
RES-7E2D995185,939,15,685,16/12/2025,19-Dec-2025,Confirmed,05/12/2025 00:00
RES-7ECB543310,422,6,254,03-07-2026,13-Mar-2026,pending,2026-01-27 00:00:00
RES-56B948C37A,275,15,686,25-Jan-2024,2024-02-02,conf,2024-01-19 00:00:00
RES-1219265BF0,792,10,394,03-24-2026,29-Mar-2026,checked-in,15/02/2026 00:00
RES-4126D72417,506,2,59,17/03/2024,21/03/2024,CNF,15/03/2024 00:00
RES-0FFB4C4098,1174,14,613,18-Apr-2024,25-Apr-2024,CHECKED_IN,21/02/2024 00:00
RES-98C34F9AED,200,11,469,01-03-2026,2026-01-04,No Show,2025-11-08 00:00:00
RES-15103D7B6D,37,12,508,23-Nov-2025,01-Dec-2025,checked-in,2025-10-19 00:00:00
RES-5BAF3EFCA3,665,14,595,12/09/2025,22/09/2025,CHECKED_IN,28/08/2025 00:00
RES-200C8628B4,742,8,332,13/12/2025,2025-12-14,NS,21/11/2025 00:00
RES-A578C1ADF5,885,3,99,05/10/2024,2024/10/12,CO,20/08/2024 00:00
RES-F80ECC7EC0,33,9,380,28-Mar-2026,04-02-2026,Pending,05/02/2026 00:00
RES-B79F1369A5,973,11,459,15/07/2026,2026/07/25,checked-in,2026-06-20 00:00:00
RES-2EA1401237,650,11,430,27-Feb-2025,2025/03/06,CHECKED_OUT,02-21-2025 12:00 AM
RES-15229E1CE4,1167,8,353,14-Apr-2026,2026-04-18,No Show,03-17-2026 12:00 AM
RES-A7D662B725,1200,12,513,2025/12/27,12-29-2025,canceled,12-22-2025 12:00 AM
RES-D89A0DA1BD,576,6,247,2024/09/07,15-Sep-2024,Pending,08-06-2024 12:00 AM
RES-E620FFFC9B,724,15,658,01-Apr-2026,11-Apr-2026,PND,02-23-2026 12:00 AM
RES-2FC5C96C9F,277,11,472,2024-03-22,2024-03-24,checked-in,02-15-2024 12:00 AM
RES-E9E0EFB2C2,810,14,612,29-Nov-2024,12-05-2024,CONFIRMED,11-23-2024 12:00 AM
RES-2AEBCB7DAC,815,13,516,2024/05/21,,Checked In,04-10-2024 12:00 AM
RES-CBC3C3CF7D,358,12,484,2026/07/11,16-Jul-2026,Pending,05-28-2026 12:00 AM
RES-4E8E0AA908,708,5,200,20-Apr-2025,30/04/2025,Confirmed,04-12-2025 12:00 AM
RES-F488F208D7,482,4,154,09-22-2024,30-Sep-2024,CHECKED_OUT,2024-08-25 00:00:00
RES-D8E6E0A300,686,5,191,2026-06-24,30/06/2026,CONFIRMED,05-24-2026 12:00 AM
RES-AAFB69A585,3,11,459,23/08/2026,2026/08/25,checked_out,07-23-2026 12:00 AM
RES-159F09F5CA,808,10,409,2026/08/12,19-Aug-2026,CHECKED_IN,2026-06-27 00:00:00
RES-8128C51D13,349,13,519,12-Mar-2026,18-Mar-2026,cancelled,2026-02-25 00:00:00
RES-86F0089541,1174,3,88,01-12-2026,2026/01/18,PND,02/01/2026 00:00
RES-A4C49B1EBD,1148,4,138,23-May-2024,24/05/2024,CXL,05/04/2024 00:00
RES-6722DA49A7,851,13,538,30-Nov-2025,2025-12-03,Pending,11-25-2025 12:00 AM
RES-45BAD32F65,1174,7,282,08-24-2024,01-Sep-2024,checked-in,06-29-2024 12:00 AM
RES-86835A5416,690,14,633,2026-07-25,2026-07-29,CANCELLED,2026-06-29 00:00:00
RES-432E03235D,159,12,476,2024/09/26,04-Oct-2024,pending,22/09/2024 00:00
RES-F591FE6ACE,746,14,572,31-Jul-2026,04/08/2026,checked-in,03/06/2026 00:00
RES-6B7A6C7623,1220,15,644,04-Oct-2025,13-Oct-2025,pending,17/08/2025 00:00
RES-E8E2C6CCC2,76,6,264,2024/04/13,23-Apr-2024,no_show,01/04/2024 00:00
RES-6CE4DCC031,980,5,198,2024/04/03,06/04/2024,pending,2024-02-20 00:00:00
RES-F6929FF67E,537,3,136,01/02/2024,03-Feb-2024,No Show,2024-01-21 00:00:00
RES-F931C3EFFC,139,6,248,2024-10-11,2024/10/17,checked_out,29/09/2024 00:00
RES-8B2E2D7A53,1229,7,286,06-22-2024,28/06/2024,CI,07/06/2024 00:00
RES-27C2B1C398,310,11,448,2024/07/06,09/07/2024,checked-in,05-31-2024 12:00 AM
RES-B6912837A8,398,14,622,30-May-2026,06-09-2026,CANCELLED,04-02-2026 12:00 AM
RES-0F1CE08664,845,11,468,2025-12-17,23-Dec-2025,no-show,2025-11-23 00:00:00
RES-2B14AABF9F,724,13,521,2025/12/05,2025-12-14,Checked Out,01/12/2025 00:00
RES-F8C47ADDCD,694,12,495,06-04-2024,2024/06/05,CNF,04-23-2024 12:00 AM
RES-23A0187AA8,1008,9,387,2024-10-18,2024/10/25,NS,16/09/2024 00:00
RES-EED4405CE2,606,7,287,14/03/2026,18/03/2026,CHECKED_OUT,20/02/2026 00:00
RES-0E0979B11A,983,12,487,29/08/2026,01-Sep-2026,CXL,2026-07-04 00:00:00
RES-8DE43E69D2,1250,10,405,07-Nov-2024,16/11/2024,checked_in,24/10/2024 00:00
RES-0B108DB475,8,3,100,2025-05-08,2025/05/15,PND,2025-04-29 00:00:00
RES-E26F6C86FA,997,10,405,2024-09-25,2024/10/02,PENDING,08-29-2024 12:00 AM
RES-2AE09FD7E6,611,2,35,22-Jan-2026,01-29-2026,CO,01-07-2026 12:00 AM
RES-124C537577,1220,6,271,20-Dec-2025,2025-12-26,PENDING,27/11/2025 00:00
RES-62AF85F8A2,892,5,224,20/06/2026,06-26-2026,CHECKED_OUT,14/05/2026 00:00
RES-BCD2CF0841,456,5,195,09-Nov-2024,11-17-2024,CNF,2024-10-07 00:00:00
RES-FFDF524F07,961,15,670,2025/02/18,28/02/2025,CXL,2025-01-17 00:00:00
RES-13D3C9CB52,26,11,424,12-Nov-2024,14/11/2024,No Show,20/10/2024 00:00
RES-4ACF886E23,568,1,5,17-Aug-2026,22/08/2026,PND,2026-08-05 00:00:00
RES-2CCC124177,114,3,92,19/03/2026,25/03/2026,Cancelled,02-20-2026 12:00 AM
RES-B3452CF9E9,1110,8,355,2025/09/02,05/09/2025,CNF,07/08/2025 00:00
RES-610B7D8CB2,667,15,1004,29/05/2025,07-Jun-2025,CHECKED_OUT,2025-04-26 00:00:00
RES-03109DACB1,1190,1,31,15-May-2026,19-May-2026,NOSHOW,04-12-2026 12:00 AM
RES-12B8A980CC,687,10,410,05-16-2026,05-17-2026,pending,20/03/2026 00:00
RES-E7EE59F7C6,56,12,498,2024/03/26,03/04/2024,Pending,24/03/2024 00:00
RES-4489005476,594,6,262,2024/09/02,09-08-2024,PENDING,31/08/2024 00:00
RES-B8F1BB894E,417,8,332,10/09/2025,09-18-2025,CI,2025-07-18 00:00:00
RES-F23BD68D24,71,12,508,2025-12-21,26-Dec-2025,checked-in,11-18-2025 12:00 AM
RES-BD654D3869,803,9,384,05/11/2025,13-Nov-2025,No Show,2025-09-25 00:00:00
RES-40785EF984,716,13,558,09-Apr-2026,2026/04/10,cancelled,2026-03-27 00:00:00
RES-50F44051C8,1133,9,385,13-Mar-2026,2026/03/16,CANCELLED,03-11-2026 12:00 AM
RES-B63B85DF04,592,15,683,2025-08-21,26/08/2025,checked-out,2025-08-10 00:00:00
RES-2C86586805,1084,14,583,11-Jul-2025,2025/07/12,no-show,27/06/2025 00:00
RES-B5083D8208,868,13,547,27-Jun-2024,06-Jul-2024,checked_out,14/06/2024 00:00
RES-F7851C8A95,920,8,325,03-22-2026,2026-03-28,CHECKED_IN,22/01/2026 00:00
RES-6AFFDE5C47,602,15,656,2024/07/24,2024/08/02,CNF,02/07/2024 00:00
RES-24E7215579,702,13,542,18-Jun-2025,24/06/2025,Confirmed,30/05/2025 00:00
RES-75617D73F5,122,2,42,2026/03/23,28/03/2026,checked_out,01-22-2026 12:00 AM
RES-A63941CEAE,235,11,470,27-Jan-2025,02-Feb-2025,PENDING,2024-12-17 00:00:00
RES-5574017985,85,12,495,2025-01-14,2025/01/19,CANCELLED,2024-12-09 00:00:00
RES-B89E3D96B0,77,7,293,02-17-2025,2025/02/27,Checked Out,01-28-2025 12:00 AM
RES-39F40D6C79,462,12,505,21/02/2025,02-Mar-2025,canceled,07/02/2025 00:00
RES-F96663F7D6,200,6,262,14/03/2024,03-18-2024,checked-in,09/02/2024 00:00
RES-442B611E4C,508,5,227,2025-09-17,09-18-2025,NS,2025-09-14 00:00:00
RES-7773F230C5,1114,5,245,04-04-2025,2025-04-07,PND,2025-03-03 00:00:00
RES-2BC480BE3A,918,12,509,2024/04/17,2024/04/18,CHECKED_OUT,03-16-2024 12:00 AM
RES-B83762B69E,471,15,648,2025/07/31,2025-08-07,no_show,12/07/2025 00:00
RES-6C69314E59,838,1,17,30/06/2024,2024-07-08,checked-in,06/06/2024 00:00
RES-ACB592751A,927,2,45,2024/08/14,08-17-2024,PENDING,25/06/2024 00:00
RES-0FF4A20C9B,1036,5,182,11-Apr-2026,13/04/2026,CONFIRMED,13/03/2026 00:00
RES-C0B785421C,354,2,34,10-10-2026,10-12-2026,Checked Out,2026-08-18 00:00:00
RES-45B7B66659,881,14,572,09/11/2024,2024/11/18,CO,17/10/2024 00:00
RES-66B8EDC848,1175,12,489,2026/05/20,2026-05-28,NOSHOW,05/05/2026 00:00
RES-6C8A5A2B41,394,3,87,10-18-2024,25/10/2024,CANCELLED,09-09-2024 12:00 AM
RES-3362CE6F6C,248,7,996,2025-04-09,14/04/2025,Confirmed,23/03/2025 00:00
RES-D0A76D6E8E,790,4,158,06-Aug-2025,09/08/2025,CXL,24/07/2025 00:00
RES-C9E7CBE0EB,19,2,44,07/12/2025,12-12-2025,Checked Out,2025-11-14 00:00:00
RES-14F964EC8D,127,6,263,02/08/2026,2026-08-11,checked_out,2026-07-15 00:00:00
RES-4C10522620,378,7,284,2025/10/09,2025-10-17,canceled,25/09/2025 00:00
RES-80E066694F,839,8,318,03-May-2025,05-10-2025,No Show,04-04-2025 12:00 AM
RES-F029F685F6,600,13,521,05-Mar-2025,03-13-2025,CXL,29/01/2025 00:00
RES-63F8F970AF,413,5,199,07/06/2025,15-Jun-2025,CI,2025-05-15 00:00:00
RES-69089D217F,866,15,648,25/11/2025,2025-11-29,checked_out,10-23-2025 12:00 AM
RES-CB9745FC42,1223,12,479,2024-12-31,05/01/2025,no-show,2024-12-15 00:00:00
RES-2F5B81357A,197,4,158,24-Jan-2024,01-31-2024,Confirmed,2024-01-17 00:00:00
RES-F56EE84723,1223,7,276,06-30-2025,10/07/2025,Checked In,05-27-2025 12:00 AM
RES-EDFBBA30F7,194,15,664,2025-05-27,06-01-2025,confirmed,05-11-2025 12:00 AM
RES-769BD37C85,376,7,275,2026-01-27,02-02-2026,CANCELLED,01-02-2026 12:00 AM
RES-3038369FF8,1013,3,102,24/11/2025,11-27-2025,no-show,16/10/2025 00:00
RES-23A20392EB,691,11,471,2026-10-02,2026-10-05,confirmed,05/09/2026 00:00
RES-EEEE95D5D8,37,14,633,2024/07/04,2024-07-14,NOSHOW,05-19-2024 12:00 AM
RES-DC7CE13D9E,857,6,259,26-Mar-2024,2024/03/30,CO,02-20-2024 12:00 AM
RES-129310E8FB,463,15,652,23-Jul-2024,2024-08-01,CXL,2024-07-19 00:00:00
RES-808EB3076B,107,4,147,05/07/2026,12-Jul-2026,checked_out,05-15-2026 12:00 AM
RES-004D98A5F7,1052,3,99,2026/08/14,2026/08/22,NS,2026-07-03 00:00:00
RES-E4171548FD,241,2,47,2026/08/31,03/09/2026,NOSHOW,08-19-2026 12:00 AM
RES-A95F360A28,77,11,470,2024/12/07,12-11-2024,Checked In,2024-10-30 00:00:00
RES-5E5E9A6700,638,11,455,2025/09/24,2025-10-02,Pending,09-06-2025 12:00 AM
RES-EA7914BDB8,1227,5,202,10-05-2024,10-11-2024,Checked In,09-04-2024 12:00 AM
RES-4EC7A5A444,1024,4,161,2025/04/23,2025-05-03,conf,2025-04-20 00:00:00
RES-CBEECCD866,743,2,35,01-26-2026,27/01/2026,CONFIRMED,12-24-2025 12:00 AM
RES-EA18E49B6E,100,7,283,2024-12-11,2024/12/12,Cancelled,2024-11-15 00:00:00
RES-89A6132ED3,357,1,28,09/04/2024,2024-04-19,PENDING,2024-02-25 00:00:00
RES-CA6088F507,777,13,528,30/10/2024,08/11/2024,conf,2024-10-26 00:00:00
RES-A8A5AD1DA6,605,12,511,2025-06-19,06-24-2025,NS,21/04/2025 00:00
RES-88E3DD69CC,682,1,1,03-29-2026,02/04/2026,Cancelled,02-28-2026 12:00 AM
RES-55FE864EA1,741,6,271,2024-10-05,09/10/2024,NOSHOW,27/09/2024 00:00
RES-8EEC064591,868,2,46,10/07/2024,20/07/2024,CHECKED_OUT,21/06/2024 00:00
RES-956442D650,753,5,213,29/04/2024,05/05/2024,CO,03-28-2024 12:00 AM
RES-B3589DD72D,250,14,603,2025/07/23,2025/08/01,pending,23/06/2025 00:00
RES-25A906194C,217,14,590,2026-06-13,06-15-2026,checked_in,2026-06-05 00:00:00
RES-D93C95734A,747,5,239,13/10/2026,2026-10-21,CANCELLED,2026-09-16 00:00:00
RES-B48EA7FFB4,541,15,687,07-Oct-2025,08-Oct-2025,Checked In,08-10-2025 12:00 AM
RES-C6F77C6500,11,1,31,2024-09-18,20-Sep-2024,conf,2024-09-17 00:00:00
RES-E374155165,233,7,295,28/11/2025,2025/12/06,CNF,11-19-2025 12:00 AM
RES-763BB2060B,501,14,617,06-03-2025,10-Jun-2025,confirmed,04-26-2025 12:00 AM
RES-155462E824,650,2,60,2026-06-04,11-Jun-2026,Cancelled,2026-05-26 00:00:00
RES-945AEC73AE,354,2,41,2026-10-23,10-25-2026,Checked Out,10/09/2026 00:00
RES-B832B22C32,1082,11,448,24-May-2024,05-25-2024,confirmed,09/05/2024 00:00
RES-94EE61F4FE,1062,15,659,05-01-2026,2026/05/03,CHECKED_IN,08/04/2026 00:00
RES-6D070AC8F3,588,6,273,11/10/2024,2024-10-15,CI,20/09/2024 00:00
RES-DCC1D05516,590,1,21,23-May-2024,2024-05-27,PENDING,04-08-2024 12:00 AM
RES-3C6F28FBEA,216,7,300,2025/12/02,2025/12/10,conf,12-01-2025 12:00 AM
RES-27B852B034,928,7,296,2025/01/23,2025/01/25,CONFIRMED,2025-01-19 00:00:00
RES-9FFBA43407,570,12,513,18-Nov-2024,23/11/2024,Pending,17/10/2024 00:00
RES-1CA58E65FA,885,11,459,2025-10-10,11-Oct-2025,checked-in,09/09/2025 00:00
RES-0E02D1BBEF,655,14,620,18/09/2024,28-Sep-2024,pending,09-17-2024 12:00 AM
RES-20AB21EAA7,917,6,263,10-23-2025,02/11/2025,Checked In,2025-10-21 00:00:00
RES-DB9453E51D,139,10,412,29-Oct-2024,01-Nov-2024,checked-out,09-30-2024 12:00 AM
RES-58CC5F7CE3,590,15,674,2025-04-22,2025/04/24,checked_in,03-12-2025 12:00 AM
RES-F95C5F6141,781,12,513,2026/02/28,2026-03-09,no_show,27/01/2026 00:00
RES-3E004D1D54,308,9,366,2026/04/29,05-07-2026,no-show,2026-04-21 00:00:00
RES-2B8F75AF81,800,4,143,2025-06-03,09/06/2025,CHECKED_IN,2025-05-25 00:00:00
RES-3ECE547AD1,535,7,289,31-Jul-2024,03-Aug-2024,Cancelled,07-13-2024 12:00 AM
