payment_id,reservation_id,payment_date,payment_method,amount,payment_status
PMT-EC095B719E,RES-33D018E402,2026-06-02 00:00:00,paypal,1088.08,Pending
PMT-3B2557DC40,RES-3325D5C54E,2025-07-30 00:00:00,paypal,1047.53,pending
PMT-1F7C9FDAE1,RES-9FFFEA6B20,09-07-2024 12:00 AM,bank_transfer,1276.79,failed
PMT-E1568FA7DC,RES-405E263E7B,14/03/2024 00:00,mobile_money,388.75,SUCCESS
PMT-5E2A7FE734,RES-693E629523,14/11/2024 00:00,cash,221.74,Refunded
PMT-8399BCD363,RES-ECCAA42799,2024-09-24 00:00:00,debit_card,467.5,REFUNDED
PMT-DC7FD4F099,RES-8F4DEB7E18,08/01/2025 00:00,debit_card,887.91,SUCCESS
PMT-DEFC2C1B71,RES-8F4DEB7E18,02-05-2026 12:00 AM,debit_card,1635.12,Paid
PMT-3352231445,RES-3897A20E82,11-02-2024 12:00 AM,bank_transfer,135.76,success
PMT-C53582683D,RES-0614279EA6,07/05/2024 00:00,mobile_money,983.69,refunded
PMT-C67DABC2C5,RES-FA2C542488,02-25-2024 12:00 AM,credit_card,594.31,refunded
PMT-F7502313AA,RES-A105910A65,12-12-2024 12:00 AM,credit_card,94.69,PENDING
PMT-16BB99AEB9,RES-9885E4096D,2024-06-09 00:00:00,mobile_money,951.59,DECLINED
PMT-2241BD82BD,RES-5C96EB2D3B,2024-09-28 00:00:00,paypal,585.02,pending
PMT-8E49B2B886,RES-82E7456697,05-13-2026 12:00 AM,paypal,1634.82,DECLINED
PMT-347674D244,RES-A268DF6870,17/07/2024 00:00,paypal,1261.58,Pending
PMT-8CD05ABD0D,RES-A268DF6870,02-23-2024 12:00 AM,cash,1778.37,refunded
PMT-289A2C89EC,RES-4EC9B5DF0C,01/05/2024 00:00,cash,505.88,REFUNDED
PMT-A84E332D0C,RES-B26891BF40,2024-10-09 00:00:00,paypal,506.64,Paid
PMT-70FEECD0A8,RES-C4378B162B,09-30-2024 12:00 AM,paypal,956.1,declined
PMT-88FCF07C85,RES-D06FC5B0D4,11/03/2025 00:00,cash,511.33,refunded
PMT-0B20C553E4,RES-9D8E532C0C,2026-05-10 00:00:00,mobile_money,206.16,Refunded
PMT-5181343C68,RES-9D8E532C0C,2025-10-12 00:00:00,bank_transfer,1607.45,PENDING
PMT-E489033B67,RES-5275D8415F,12-23-2024 12:00 AM,credit_card,587.39,SUCCESS
PMT-08A91830ED,RES-48A7CDD846,30/10/2025 00:00,bank_transfer,1684.33,PENDING
PMT-5E9E0F9088,RES-48A7CDD846,14/11/2025 00:00,cash,806.03,REFUNDED
PMT-1B739DD81B,RES-48A7CDD846,05-10-2026 12:00 AM,debit_card,1145.86,Refunded
PMT-8ABFEE6835,RES-472E0D0AFB,26/02/2025 00:00,credit_card,1372.39,failed
PMT-2EA6286FB4,RES-4534A78640,09/10/2025 00:00,cash,693.92,paid
PMT-E76DFDBEA5,RES-675A1FE469,2024-12-12 00:00:00,mobile_money,493.13,refunded
PMT-30CA3F6BF7,RES-9F9202FC6E,18/04/2024 00:00,bank_transfer,410.82,pending
PMT-5312B6106A,RES-2D2045BA86,2024-06-04 00:00:00,credit_card,1483.17,Refunded
PMT-37D6B57458,RES-AB280438B1,,credit_card,219.01,PENDING
PMT-90C6C520C4,RES-8C4BEB81F5,2026-04-29 00:00:00,bank_transfer,654.89,pending
PMT-FC394E64EC,RES-283711A212,2026-04-16 00:00:00,paypal,1423.98,Refunded
PMT-E64B228736,RES-E9A89A4498,2025-10-07 00:00:00,cash,975.12,Pending
PMT-8ED928BD38,RES-23AED9988C,27/03/2025 00:00,paypal,280.74,REFUNDED
PMT-AF1E1C189C,RES-17E376D028,2026-02-11 00:00:00,debit_card,1776.67,pending
PMT-B4E56971D4,RES-17E376D028,2026-02-08 00:00:00,credit_card,408.81,PENDING
PMT-635362144C,RES-17E376D028,2025-06-24 00:00:00,bank_transfer,589.67,REFUNDED
PMT-7D5CBF5D86,RES-AA446AC5C1,2025-10-14 00:00:00,credit_card,337.36,success
PMT-B25B6FED51,RES-F03AD88EBE,2025-03-21 00:00:00,bank_transfer,940.17,PAID
PMT-795AEC3BAF,RES-8966C06B5F,28/03/2025 00:00,debit_card,1446.45,paid
PMT-3F4308CBA3,RES-E7C8A1FA3F,2024-11-06 00:00:00,credit_card,1227.42,PENDING
PMT-D176AA9257,RES-D93817A4C1,11/12/2024 00:00,paypal,1262.39,Paid
PMT-A2807F6C55,RES-FE2A7E116D,01-01-2025 12:00 AM,credit_card,1181.84,pending
PMT-997AA91ABD,RES-07F658B4F8,11/05/2026 00:00,mobile_money,520.46,declined
PMT-BD56D2EA85,RES-A16ED9892B,13/02/2025 00:00,debit_card,1770.68,SUCCESS
PMT-C0F9DCB748,RES-C3F8913C67,01-21-2026 12:00 AM,credit_card,921.02,Pending
PMT-7984BE094E,RES-3907BBE567,03-28-2026 12:00 AM,paypal,596.25,paid
PMT-DDFE375371,RES-69D1B50604,,credit_card,660.12,success
PMT-3120175585,RES-42B30468E1,11-11-2025 12:00 AM,cash,711.78,SUCCESS
PMT-DBA918028B,RES-0B95315A3F,01-10-2026 12:00 AM,mobile_money,485.0,REFUNDED
PMT-B6553DCF28,RES-8EAF154DCC,2025-07-27 00:00:00,paypal,417.89,Pending
PMT-32FC7FD5E3,RES-939B822E1B,14/11/2025 00:00,credit_card,1695.75,refunded
PMT-4D4003089B,RES-4193FBA20B,11-05-2024 12:00 AM,credit_card,260.9,refunded
PMT-74E760C3EE,RES-6F21B188FB,,credit_card,823.23,declined
PMT-98F0F21F09,RES-C8AF543F57,03-09-2026 12:00 AM,mobile_money,1674.34,DECLINED
PMT-D61A872F1A,RES-2319FFA8ED,06-26-2024 12:00 AM,paypal,69.1,FAILED
PMT-1D58C3A667,RES-8EBF937EF5,03-06-2024 12:00 AM,debit_card,933.37,Refunded
PMT-5449F47B39,RES-3EE6A0466C,22/03/2025 00:00,mobile_money,1666.1,DECLINED
PMT-BEFE877D12,RES-D1AB630D86,2025-07-13 00:00:00,mobile_money,113.1,refunded
PMT-B2573BDD76,RES-B8933776CD,28/09/2024 00:00,mobile_money,1765.98,PENDING
PMT-68BD9043AC,RES-1E13BA6684,31/01/2024 00:00,bank_transfer,1414.34,DECLINED
PMT-6CE96E1976,RES-0F12423B1B,03-17-2024 12:00 AM,paypal,179.14,Refunded
PMT-31535CB134,RES-64A2C4DD58,14/05/2025 00:00,cash,293.22,PENDING
PMT-82EF82C2EA,RES-8EB83EC323,02-20-2025 12:00 AM,debit_card,1743.92,refunded
PMT-DB751E7B53,RES-020149A2BA,03-21-2025 12:00 AM,cash,1273.53,paid
PMT-7ACD24E6AC,RES-1D28FEE101,11-15-2024 12:00 AM,cash,788.85,declined
PMT-9034E79B72,RES-994430ADDA,08-21-2024 12:00 AM,credit_card,1159.83,Failed
PMT-5B381E57E8,RES-E1089CC9E4,2024-03-12 00:00:00,paypal,833.21,FAILED
PMT-398D848A97,RES-9247EC2292,2025-12-06 00:00:00,mobile_money,1110.56,pending
PMT-94401263F0,RES-DC4F94CFC7,16/06/2025 00:00,paypal,111.61,refunded
PMT-FD3A236A38,RES-CBEDF172B9,12-30-2024 12:00 AM,debit_card,993.85,Failed
PMT-D7C67FDAA5,RES-8470B28091,23/08/2025 00:00,paypal,1125.54,Paid
PMT-DE7739EE09,RES-359623B9E7,2024-11-28 00:00:00,cash,1365.15,Refunded
PMT-6FDDF427E2,RES-2E812CC3A3,2024-11-23 00:00:00,bank_transfer,618.01,failed
PMT-AB2F2BF1EB,RES-C67937E402,2025-04-29 00:00:00,mobile_money,,Refunded
PMT-B281885057,RES-E8AF8CAE4B,04-29-2024 12:00 AM,credit_card,1170.95,FAILED
PMT-718BD36BFB,RES-A91D13BA6C,,bank_transfer,245.61,SUCCESS
PMT-1695173CAA,RES-CBCBBDD4C8,04-27-2026 12:00 AM,debit_card,1430.51,Pending
PMT-A887F1A4C9,RES-CBCBBDD4C8,10/08/2024 00:00,debit_card,1365.01,success
PMT-8141873289,RES-8AE7C41AB3,01/10/2024 00:00,mobile_money,737.05,paid
PMT-2F1BD0F9B5,RES-B440F22662,15/03/2025 00:00,paypal,1468.96,success
PMT-147214B70E,RES-474D7CFC01,2025-05-20 00:00:00,bank_transfer,1426.37,REFUNDED
PMT-F942707390,RES-474D7CFC01,01-19-2026 12:00 AM,mobile_money,1025.35,PAID
PMT-AF76BE0A4B,RES-6EB4823D40,04/02/2025 00:00,debit_card,70.33,pending
PMT-4AA31883A1,RES-5A2BCD1084,2024-01-12 00:00:00,paypal,1054.8,REFUNDED
PMT-AD47DAA195,RES-DFF33152B9,12-16-2024 12:00 AM,debit_card,1771.84,Refunded
PMT-CB2DB34EE9,RES-B77AD0C985,2024-11-12 00:00:00,mobile_money,1674.34,Refunded
PMT-01C49A7EDC,RES-48E42C2475,2024-02-20 00:00:00,credit_card,1214.27,REFUNDED
PMT-CD6F8F57CF,RES-0B423C8F04,03-03-2024 12:00 AM,credit_card,1123.94,PAID
PMT-CD692A170A,RES-BA41684A90,05/04/2024 00:00,mobile_money,1700.24,refunded
PMT-E5A87DF486,RES-2963190EBE,03-13-2026 12:00 AM,cash,730.33,FAILED
PMT-C677FFC298,RES-69D4D16995,09-01-2024 12:00 AM,mobile_money,398.47,refunded
PMT-8A0DA7BCB7,RES-35430F62CD,08-15-2024 12:00 AM,mobile_money,1138.42,success
PMT-BF2D7CFB80,RES-1561135A1D,2025-10-30 00:00:00,bank_transfer,817.32,Pending
PMT-CA28CBBA37,RES-12C2C228F7,2025-03-31 00:00:00,paypal,529.18,pending
PMT-A4D178389E,RES-29AD2B7652,2024-05-07 00:00:00,debit_card,978.97,SUCCESS
PMT-8F6C8D19C7,RES-7DE0D92C7F,11-20-2025 12:00 AM,credit_card,650.44,SUCCESS
PMT-7D5A042154,RES-882DAD0BB0,2026-04-30 00:00:00,cash,1526.1,declined
PMT-0098BEDA4A,RES-BDD0F37DA6,2024-07-25 00:00:00,credit_card,1183.94,FAILED
PMT-CB134D50E5,RES-0BFA39A820,2025-03-26 00:00:00,cash,951.58,pending
PMT-133132392D,RES-78C25C3642,08-09-2025 12:00 AM,cash,1182.94,DECLINED
PMT-33038DC2C7,RES-2E90505919,01-01-2026 12:00 AM,debit_card,696.4,pending
PMT-D72DEC3A30,RES-F728D329E0,2024-07-09 00:00:00,cash,1257.49,refunded
PMT-80F3D61315,RES-8B7093C403,17/08/2024 00:00,mobile_money,1701.85,paid
PMT-F66ED9ED5A,RES-867A7BAA0E,01-27-2026 12:00 AM,debit_card,859.83,REFUNDED
PMT-0E2E67F287,RES-31BBAA91F6,2024-05-12 00:00:00,cash,553.94,Pending
PMT-04FA3B1AFD,RES-2FABF021B5,07/02/2025 00:00,debit_card,1100.39,declined
PMT-42FEBA7638,RES-AE178A43A7,2025-05-16 00:00:00,bank_transfer,596.45,refunded
PMT-5494E3BB69,RES-9EB0BB141E,05-13-2026 12:00 AM,debit_card,860.57,DECLINED
PMT-7AF4010629,RES-E0A20DF4D6,22/04/2024 00:00,credit_card,1393.96,refunded
PMT-6F42234B27,RES-A5ECCB45B0,04/10/2025 00:00,debit_card,,Failed
PMT-331F1DF973,RES-A5ECCB45B0,20/05/2026 00:00,bank_transfer,1150.5,refunded
PMT-007F5A6208,RES-D7255CA620,2026-04-07 00:00:00,paypal,1476.44,REFUNDED
PMT-752A8C9B4B,RES-78431B7054,11-04-2024 12:00 AM,debit_card,72.84,pending
PMT-8734BD6842,RES-9BBF410773,2026-02-25 00:00:00,paypal,288.78,refunded
PMT-4EE9B73AE8,RES-F48126A1DF,2025-08-27 00:00:00,mobile_money,1495.48,Pending
PMT-C365B78720,RES-875888C029,2025-03-01 00:00:00,mobile_money,389.92,pending
PMT-F760EA0A27,RES-875888C029,10/05/2024 00:00,debit_card,1135.72,SUCCESS
PMT-7FD41974CD,RES-23DBFDA7D5,09-20-2024 12:00 AM,cash,1469.84,Paid
PMT-2C05B6254D,RES-4C231FECDD,2025-10-20 00:00:00,bank_transfer,281.84,pending
PMT-4AD787CF19,RES-CC37CB2035,12-15-2024 12:00 AM,debit_card,939.78,success
PMT-5C1C60A516,RES-24B44775A7,2024-04-28 00:00:00,debit_card,344.59,pending
PMT-12CA283BBD,RES-5CBFFA6A66,17/08/2024 00:00,debit_card,778.98,pending
PMT-5EEDDDE637,RES-5CBFFA6A66,02-18-2025 12:00 AM,cash,1204.84,PAID
PMT-BD4DF4FF3F,RES-5A1C261187,11-09-2025 12:00 AM,mobile_money,549.84,REFUNDED
PMT-FCB8E1D3C7,RES-59BF5F780D,01-18-2026 12:00 AM,paypal,1689.79,failed
PMT-3BF42E3CC4,RES-69B5172657,04/02/2024 00:00,mobile_money,662.65,failed
PMT-B4EBBF54D4,RES-4A50276A85,02-07-2026 12:00 AM,credit_card,545.3,REFUNDED
PMT-015CAA895E,RES-658AA7F111,26/06/2025 00:00,cash,740.02,SUCCESS
PMT-79D37C64B9,RES-8480E1F0AA,2024-07-17 00:00:00,paypal,1606.51,declined
PMT-5981D81120,RES-05A8627AC6,12-14-2024 12:00 AM,credit_card,772.47,SUCCESS
PMT-5EF251DF7F,RES-781DFAF8DF,04/03/2024 00:00,credit_card,1091.02,DECLINED
PMT-BC632DE5C7,RES-CA46112230,15/07/2024 00:00,credit_card,566.2,REFUNDED
PMT-CAE6C21A74,RES-582E1E367A,12-12-2025 12:00 AM,debit_card,255.75,declined
PMT-6DCE5FA291,RES-582E1E367A,08-16-2024 12:00 AM,credit_card,1221.28,pending
PMT-DE86F884CB,RES-17D23C7C2B,,paypal,1603.81,REFUNDED
PMT-7F231B958C,RES-77A0DEE23D,15/02/2025 00:00,credit_card,1405.12,Failed
PMT-564D9B6082,RES-A496E5678F,05-10-2025 12:00 AM,paypal,1589.59,REFUNDED
PMT-8C0DAE1BD7,RES-C8F49E5F91,11-19-2025 12:00 AM,debit_card,477.34,Refunded
PMT-68FDBB44B3,RES-5400A3235C,09-17-2025 12:00 AM,cash,601.64,Paid
PMT-027BF669EC,RES-2CBAB35251,12/10/2024 00:00,debit_card,1115.08,refunded
PMT-4BBFB117FA,RES-D8F0BEC08B,09-24-2024 12:00 AM,bank_transfer,441.24,PENDING
PMT-B8856A2AA1,RES-9474216429,04-11-2024 12:00 AM,paypal,679.29,refunded
PMT-0E2D02A986,RES-251973D23D,11-28-2025 12:00 AM,credit_card,799.83,PENDING
PMT-773A8125B4,RES-A82B715224,11-02-2024 12:00 AM,debit_card,1163.08,refunded
PMT-A18578B3E9,RES-FBC1E7E8F4,2026-02-26 00:00:00,debit_card,1739.75,Refunded
PMT-2FFB70CE9A,RES-92E702074A,04-29-2025 12:00 AM,mobile_money,1340.51,refunded
PMT-0EFAAB0274,RES-A939EB631A,2025-06-06 00:00:00,debit_card,1031.6,pending
PMT-CFECA27D57,RES-2674F58635,12/06/2025 00:00,cash,1526.85,REFUNDED
PMT-E59372C62B,RES-9415D8B1A1,2025-09-14 00:00:00,paypal,1282.16,Failed
PMT-849DC68E24,RES-512204B194,13/03/2026 00:00,paypal,1069.81,pending
PMT-1E61258BCA,RES-9029AF945F,01-24-2024 12:00 AM,debit_card,700.24,Paid
PMT-CE1C7C35A5,RES-10CC07B909,13/11/2024 00:00,mobile_money,315.22,refunded
PMT-B9E0053192,RES-6B01FDBC89,2026-02-24 00:00:00,cash,481.97,Refunded
PMT-587DDE31B5,RES-B735F7BE4F,2025-12-14 00:00:00,debit_card,798.52,success
PMT-4676B1E719,RES-B735F7BE4F,01-08-2025 12:00 AM,paypal,1364.78,success
PMT-E597202BC9,RES-04312D0E56,2024-10-04 00:00:00,credit_card,1494.22,declined
PMT-6185877DA2,RES-D841877B09,02-07-2025 12:00 AM,cash,245.5,SUCCESS
PMT-D4F71041AF,RES-0A3CF28F56,2024-05-23 00:00:00,bank_transfer,1223.82,Refunded
PMT-F9611009DA,RES-7A3458C901,09-22-2024 12:00 AM,credit_card,647.3,SUCCESS
PMT-9482F0CDF2,RES-6563C33B2E,09-09-2025 12:00 AM,cash,1661.18,Pending
PMT-7DA0BFCB7F,RES-27D9231202,02-12-2025 12:00 AM,cash,189.6,refunded
PMT-576AE86E70,RES-27D9231202,07-13-2024 12:00 AM,cash,1685.09,Pending
PMT-6E66D3CBBD,RES-27D9231202,,credit_card,579.61,refunded
PMT-D2AD3ABEAF,RES-C673115FFD,2024-06-21 00:00:00,bank_transfer,280.76,pending
PMT-B266DE1D40,RES-C673115FFD,2024-02-18 00:00:00,cash,114.21,Refunded
PMT-CD30076FBE,RES-5D9AC96958,2025-01-15 00:00:00,mobile_money,155.33,Refunded
PMT-C5A0BBEC72,RES-0EF111354A,2024-03-10 00:00:00,bank_transfer,453.93,refunded
PMT-69F5013A6E,RES-2F2EA0B998,01-03-2026 12:00 AM,bank_transfer,1512.48,Pending
PMT-72EE492089,RES-5180C8B9DA,2024-09-03 00:00:00,mobile_money,662.86,failed
PMT-47999801D6,RES-9811D339C8,2025-03-31 00:00:00,debit_card,318.99,refunded
PMT-AFF28EE6BE,RES-114752390D,03-16-2025 12:00 AM,credit_card,982.69,declined
PMT-F5EA81BC1A,RES-6802DB7356,2025-06-14 00:00:00,credit_card,297.29,Pending
PMT-04893A09B8,RES-6A50BA0772,09-27-2025 12:00 AM,debit_card,1285.8,REFUNDED
PMT-C984F41A1E,RES-28DBEAEB34,01-08-2024 12:00 AM,mobile_money,505.68,PENDING
PMT-755686ED94,RES-FE60D0741F,2024-06-09 00:00:00,debit_card,1160.4,Paid
PMT-E275980913,RES-983B9E606C,2025-03-02 00:00:00,mobile_money,1455.16,REFUNDED
PMT-5038F21EBB,RES-9395AE6909,07-27-2024 12:00 AM,cash,75.65,refunded
PMT-52157DE994,RES-5FD325AFCB,05-08-2024 12:00 AM,debit_card,1755.92,refunded
PMT-4D6213B460,RES-AF99C6F7EE,22/05/2026 00:00,bank_transfer,831.23,success
PMT-4271AA877E,RES-0A163DF24C,02/03/2024 00:00,cash,1329.35,success
PMT-4A9D3DAD11,RES-435E6C3923,03-10-2026 12:00 AM,mobile_money,760.99,Failed
PMT-4D8B497DEC,RES-34363F11E4,03-24-2025 12:00 AM,credit_card,134.32,declined
PMT-53BC7F9345,RES-DB1003B5A5,2024-04-22 00:00:00,credit_card,1538.66,REFUNDED
PMT-EEA05C0B6F,RES-39B5BD5942,11/12/2025 00:00,bank_transfer,974.21,Pending
PMT-2F34CDE6B3,RES-878AA89A8E,19/07/2024 00:00,mobile_money,167.61,Failed
PMT-D158F52366,RES-FF6AA63B26,2025-11-01 00:00:00,cash,697.49,PENDING
PMT-6CABC3F3B2,RES-98686FFAAF,2025-09-09 00:00:00,mobile_money,1591.74,Paid
PMT-3DF7C0B405,RES-77DAFB1F2D,2024-12-24 00:00:00,debit_card,668.0,FAILED
PMT-7F521D7A45,RES-A02EBC5577,21/11/2024 00:00,debit_card,529.62,Paid
PMT-567111C6C3,RES-DDDE14BDCC,2025-06-12 00:00:00,paypal,1008.36,pending
PMT-972C59BEA1,RES-236AEE8B79,06/10/2024 00:00,paypal,558.12,SUCCESS
PMT-63C612F4F9,RES-6FD5AFA94F,14/11/2024 00:00,cash,439.66,FAILED
PMT-20A4FA697E,RES-E5FD0A3E89,17/11/2025 00:00,paypal,233.68,Pending
PMT-C48D84B65F,RES-E5FD0A3E89,2024-07-09 00:00:00,debit_card,1763.45,DECLINED
PMT-F21B6D55C1,RES-5B9E4D04B8,08-24-2025 12:00 AM,mobile_money,635.72,FAILED
PMT-A1539B0A58,RES-CF3CE131DA,05-11-2024 12:00 AM,bank_transfer,1134.67,FAILED
PMT-0CE7C24D3D,RES-EC8BF3021B,2025-01-24 00:00:00,bank_transfer,456.35,paid
PMT-2A488C7F55,RES-4E852F7786,10/01/2026 00:00,paypal,1650.46,FAILED
PMT-A54A837008,RES-59DEDE9660,30/05/2025 00:00,cash,1487.09,REFUNDED
PMT-49C75F234C,RES-DFFCE89FE0,2026-04-26 00:00:00,paypal,920.78,refunded
PMT-E6B9C34385,RES-19DD711CD3,2024-11-14 00:00:00,debit_card,594.09,FAILED
PMT-D651DD56E4,RES-AE03F58243,27/03/2026 00:00,debit_card,922.5,FAILED
PMT-98FB616912,RES-1889F210E6,2025-11-22 00:00:00,credit_card,392.42,REFUNDED
PMT-981988B176,RES-1889F210E6,2024-08-24 00:00:00,bank_transfer,237.44,declined
PMT-C9D9EAA364,RES-2E0048518F,01-29-2026 12:00 AM,debit_card,64.92,DECLINED
PMT-BE1388E5B9,RES-168CD93E94,03-30-2024 12:00 AM,credit_card,984.25,pending
PMT-70BF046177,RES-98F3816E8E,08-18-2025 12:00 AM,cash,1460.67,declined
PMT-CF51E1EFB7,RES-98F3816E8E,10-09-2024 12:00 AM,mobile_money,613.63,REFUNDED
PMT-887A2C72EF,RES-98F3816E8E,08-08-2024 12:00 AM,bank_transfer,1036.37,Pending
PMT-6D13FBDDA1,RES-AB96A824ED,24/08/2024 00:00,mobile_money,499.65,REFUNDED
PMT-C295D1E33E,RES-973BF2F53E,08-17-2025 12:00 AM,cash,1736.06,Failed
PMT-AE6CBED5B2,RES-AC855BC92B,05-25-2026 12:00 AM,paypal,965.86,FAILED
PMT-84F897DD63,RES-236567ED86,03-06-2026 12:00 AM,credit_card,374.1,SUCCESS
PMT-6A913943E5,RES-2401C9C81A,01-22-2026 12:00 AM,mobile_money,1320.12,Paid
PMT-BAE02C2EC7,RES-829AAB0799,02-25-2024 12:00 AM,credit_card,1369.96,success
PMT-85BA7897EB,RES-DF9D7C8E7F,2026-02-23 00:00:00,mobile_money,994.16,Failed
PMT-6C403F86EF,RES-12957600D6,2025-09-14 00:00:00,mobile_money,469.73,failed
PMT-82380FC141,RES-51616DC6AB,2024-12-05 00:00:00,mobile_money,1278.71,PENDING
PMT-F46E6EFC68,RES-CCB7E8360C,13/01/2025 00:00,bank_transfer,1609.73,REFUNDED
PMT-64A64B5A1E,RES-BE281D5E05,2025-04-05 00:00:00,mobile_money,367.05,Paid
PMT-C52D80C80A,RES-A4A16CAFF7,2025-11-23 00:00:00,debit_card,953.63,PENDING
PMT-108729ACB7,RES-3428C09100,02-28-2026 12:00 AM,credit_card,246.91,Refunded
PMT-14BB66A19E,RES-E3A450D3DC,10-15-2024 12:00 AM,debit_card,580.58,PENDING
PMT-9D12D37730,RES-FCAA59044C,2025-10-21 00:00:00,credit_card,224.27,paid
PMT-6BC73FC806,RES-62817DC4B1,10-12-2025 12:00 AM,credit_card,910.22,PENDING
PMT-815E8177C3,RES-D036D6833F,2025-01-16 00:00:00,cash,1521.22,Refunded
PMT-B177640E74,RES-06FC176B7B,01/09/2024 00:00,debit_card,1066.46,Paid
PMT-BB0B206A9F,RES-912F99C619,21/01/2024 00:00,credit_card,375.49,refunded
PMT-DB7C5E4A78,RES-3C51B99EBF,11/10/2024 00:00,credit_card,385.55,declined
PMT-C306C6AADE,RES-DAB9E3F04B,09/02/2025 00:00,paypal,1493.22,paid
PMT-5C097820B9,RES-7039682DB9,21/12/2024 00:00,credit_card,804.81,REFUNDED
PMT-69E73DB8B7,RES-2C9306F60F,03-02-2024 12:00 AM,cash,966.06,PAID
PMT-8DA082B04C,RES-D7E13D9653,2026-05-13 00:00:00,credit_card,339.28,Pending
PMT-B510FFA889,RES-9916758F8A,05-24-2024 12:00 AM,cash,273.17,REFUNDED
PMT-FF87826D56,RES-CF4352E1E4,2026-04-30 00:00:00,paypal,1636.52,Paid
PMT-26D6374ECC,RES-0E3881B7F8,2025-07-03 00:00:00,mobile_money,426.29,pending
PMT-059F186686,RES-21E644A523,03-08-2024 12:00 AM,mobile_money,264.53,SUCCESS
PMT-D2BAC0CA70,RES-3D73300117,01/07/2025 00:00,mobile_money,1178.99,REFUNDED
PMT-33F3676B70,RES-3D73300117,11/09/2025 00:00,debit_card,1345.76,FAILED
PMT-B33F55D852,RES-0A610F525C,2024-05-08 00:00:00,credit_card,444.86,DECLINED
PMT-EB4FC229FD,RES-0A610F525C,24/01/2024 00:00,bank_transfer,368.82,PENDING
PMT-9451AC30C5,RES-0A610F525C,05/06/2026 00:00,credit_card,1366.03,Failed
PMT-AED8D9BEC5,RES-5BE0DD6628,11/10/2025 00:00,cash,1042.4,PENDING
PMT-D33AF40F69,RES-C4639F8E2F,08-10-2025 12:00 AM,mobile_money,1423.25,PAID
PMT-C1A9E728DE,RES-D0A6F0B72E,2025-12-23 00:00:00,mobile_money,288.61,refunded
PMT-B028CF3EDE,RES-C13B0807AC,27/05/2026 00:00,cash,259.44,DECLINED
PMT-698B8D4DC9,RES-6CB3A3EDF9,2024-07-27 00:00:00,cash,1462.96,FAILED
PMT-E64B2E8600,RES-53E88DA8CA,2026-06-06 00:00:00,cash,979.37,FAILED
PMT-13663900C9,RES-F04F0D0DBF,2025-05-23 00:00:00,credit_card,497.11,Pending
PMT-42F64DFBE1,RES-95BE1F8998,2026-04-20 00:00:00,cash,891.65,FAILED
PMT-CE1CC01027,RES-397F29B809,23/03/2024 00:00,credit_card,178.95,declined
PMT-B24D1D6CB7,RES-1DB90A38F3,2024-08-15 00:00:00,debit_card,895.4,declined
PMT-71F678EB84,RES-47D775F0BF,12-22-2024 12:00 AM,mobile_money,1130.27,DECLINED
PMT-309ACAB396,RES-5BC1171D43,07/08/2025 00:00,cash,957.4,refunded
PMT-F4F80197C7,RES-F89C16A07E,07/01/2026 00:00,credit_card,875.12,refunded
PMT-3D9D6F14D2,RES-2A5BA7AB59,2026-05-18 00:00:00,mobile_money,213.36,DECLINED
PMT-C3F68E8F30,RES-2095866BEB,,bank_transfer,1439.82,Refunded
PMT-893C2C8EBE,RES-AAD841890C,07/05/2026 00:00,credit_card,1673.66,Pending
PMT-7B46E73966,RES-51A2A2CA95,03/02/2025 00:00,debit_card,759.31,PENDING
PMT-4663C07EA8,RES-87D7F04262,07/09/2025 00:00,credit_card,1141.77,failed
PMT-0BA226CEA8,RES-BCBA9EE9F7,2025-03-27 00:00:00,credit_card,369.97,Paid
PMT-F292AB972F,RES-BC0D3EE49A,03-15-2026 12:00 AM,debit_card,382.05,REFUNDED
PMT-ED94A1081A,RES-04399C6C0D,2025-11-12 00:00:00,paypal,111.06,PENDING
PMT-F5E4AEEF09,RES-1005CAA9B9,23/06/2024 00:00,paypal,282.48,Pending
PMT-176BFE3E39,RES-BFACDA4191,12-26-2025 12:00 AM,credit_card,1234.5,Refunded
PMT-C4B69953B6,RES-AA0D23C57A,2024-12-25 00:00:00,mobile_money,1502.59,pending
PMT-739BDB1996,RES-81D7324CEF,17/03/2025 00:00,cash,1115.9,Failed
PMT-45F7B5E1FA,RES-75098C8889,24/05/2025 00:00,paypal,1233.13,pending
PMT-D8E2F87B22,RES-6847DB5A6B,05-30-2025 12:00 AM,credit_card,745.88,DECLINED
PMT-A5CCD7EDC3,RES-968BACC41C,,mobile_money,735.95,Pending
PMT-55E1010769,RES-5665BF0796,05-20-2025 12:00 AM,mobile_money,58.58,pending
PMT-9F7787F9A9,RES-5665BF0796,04-09-2025 12:00 AM,credit_card,1562.92,Pending
PMT-8A3C9C4508,RES-0A66669477,15/12/2024 00:00,cash,47.56,Paid
PMT-E43678ECAE,RES-FADD1513B9,02/03/2024 00:00,debit_card,1137.62,refunded
PMT-FD05463ABF,RES-088E6AC23A,04-08-2025 12:00 AM,credit_card,752.67,success
PMT-C3324B0919,RES-08BA1A0E2D,05-21-2025 12:00 AM,debit_card,868.6,success
PMT-4DBCABC5F0,RES-B2990C2B16,02-13-2024 12:00 AM,credit_card,230.72,PENDING
PMT-FC38169818,RES-CC76DF41BF,2025-05-21 00:00:00,mobile_money,493.11,DECLINED
PMT-3AE28FA449,RES-BE4E054AF6,30/11/2025 00:00,paypal,1363.78,DECLINED
